Island,Observer,spec,Distance,Type,Mo,Day,Year,Transect,Station,Hour,CanopyCover,Rain,Wind,DetC
2,PP,COKI,75,1,4,20,82,9,10,808,30,0,0,2
2,PP,COKI,170,1,4,20,82,9,11,822,30,0,0,2
2,PP,COKI,130,1,4,20,82,9,11,822,30,0,0,2
2,PP,COKI,210,1,4,20,82,9,11,822,30,0,0,2
2,PP,COKI,250,1,4,20,82,9,12,838,20,0,0,2
2,PP,COKI,180,1,4,20,82,9,12,838,20,0,0,2
2,PP,COKI,200,1,4,20,82,9,13,851,20,0,0,2
2,PP,COKI,70,1,4,20,82,9,13,851,20,0,0,2
2,PP,COKI,125,1,4,20,82,9,13,851,20,0,0,2
2,PP,COKI,190,1,4,20,82,9,14,904,20,0,0,2
2,PP,COKI,140,1,4,20,82,9,14,904,20,0,0,2
2,PP,COKI,15,2,4,20,82,9,14,904,20,0,0,2
2,PP,COKI,18,1,4,20,82,9,14,904,20,0,0,2
2,PP,COKI,110,1,4,20,82,9,14,904,20,0,0,2
2,PP,COKI,160,1,4,20,82,9,15,918,20,0,0,2
2,PP,COKI,170,1,4,20,82,9,15,918,20,0,0,2
2,PP,COKI,110,1,4,20,82,9,15,918,20,0,0,2
2,PP,COKI,300,1,4,20,82,9,17,945,20,0,0,2
2,PP,COKI,100,1,4,20,82,9,17,945,20,0,0,2
2,PP,COKI,140,1,4,20,82,9,17,945,20,0,0,2
2,PP,COKI,180,1,4,12,82,10,3,637,0,0,2,2
2,PP,COKI,170,1,4,12,82,10,3,637,0,0,2,2
2,PP,COKI,85,1,4,12,82,10,7,730,0,0,2,2
2,PP,COKI,130,1,4,12,82,10,7,730,0,0,2,2
2,PP,COKI,190,1,4,12,82,10,7,730,0,0,2,2
2,PP,COKI,110,1,4,12,82,10,8,742,0,0,2,2
2,PP,COKI,200,1,4,12,82,10,8,742,0,0,2,2
2,PP,COKI,95,1,4,12,82,10,8,742,0,0,2,2
2,PP,COKI,210,1,4,12,82,10,10,807,0,0,2,2
2,PP,COKI,270,1,4,12,82,10,10,807,0,0,2,2
2,PP,COKI,220,1,4,12,82,10,11,821,0,0,2,2
2,PP,COKI,160,1,4,12,82,10,11,821,0,0,2,2
2,PP,COKI,90,1,4,12,82,10,13,846,10,0,2,2
2,PP,COKI,100,1,4,12,82,10,13,846,10,0,2,2
2,PP,COKI,170,1,4,12,82,10,14,859,10,0,2,2
2,PP,COKI,150,1,4,12,82,10,14,859,10,0,2,2
2,PP,COKI,140,1,4,12,82,10,14,859,10,0,2,2
2,PP,COKI,140,1,4,7,82,11,1,617,20,0,1,2
2,PP,COKI,85,1,4,7,82,11,2,630,20,0,1,2
2,PP,COKI,160,1,4,7,82,11,3,643,20,0,1,2
2,PP,COKI,65,1,4,7,82,11,3,643,20,0,1,2
2,PP,COKI,160,1,4,7,82,11,4,657,20,0,1,2
2,PP,COKI,190,1,4,7,82,11,4,657,20,0,1,2
2,PP,COKI,80,1,4,7,82,11,4,657,20,0,1,2
2,PP,COKI,250,1,4,7,82,11,5,711,30,0,1,2
2,PP,COKI,130,1,4,7,82,11,5,711,30,0,1,2
2,PP,COKI,160,1,4,7,82,11,5,711,30,0,1,2
2,PP,COKI,45,1,4,7,82,11,9,808,40,0,1,2
2,PP,COKI,75,1,4,7,82,11,9,808,40,0,1,2
2,PP,COKI,180,1,4,7,82,11,9,808,40,0,1,2
2,PP,COKI,85,1,4,7,82,11,16,944,50,0,1,2
2,PP,COKI,85,1,4,7,82,11,16,944,50,0,1,2
2,PP,COKI,105,1,4,7,82,11,16,944,50,0,1,2
2,PP,COKI,120,1,4,7,82,11,16,944,50,0,1,2
2,PP,COKI,160,1,4,19,82,13,8,748,20,0,3,2
2,PP,COKI,120,1,4,19,82,13,8,748,20,0,3,2
2,PP,COKI,150,1,4,19,82,13,8,748,20,0,3,2
2,PP,COKI,75,1,4,19,82,13,13,901,20,0,3,2
2,PP,COKI,85,1,4,19,82,13,13,901,20,0,3,2
2,PP,COKI,160,1,4,19,82,13,13,901,20,0,3,2
2,PP,COKI,120,1,4,5,82,1,17,832,30,0,2,3
2,PP,COKI,200,4,4,5,82,1,28,615,30,0,2,3
2,PP,COKI,180,4,4,5,82,1,28,615,30,0,2,3
2,PP,COKI,180,2,4,5,82,1,28,615,30,0,2,3
2,PP,COKI,120,1,4,5,82,1,28,615,30,0,2,3
2,PP,COKI,240,1,4,6,82,2,14,941,90,0,2,3
2,PP,COKI,85,1,3,29,82,4,10,828,60,0,0,3
2,PP,COKI,70,1,3,29,82,4,10,828,60,0,0,3
2,PP,COKI,7,4,3,29,82,4,10,828,60,0,0,3
2,PP,COKI,170,1,3,29,82,4,10,828,60,0,0,3
2,PP,COKI,200,1,3,29,82,4,12,858,70,0,0,3
2,PP,COKI,130,1,3,29,82,4,12,858,70,0,0,3
2,PP,COKI,150,1,4,13,82,6,16,854,50,0,1,3
2,PP,COKI,220,1,4,13,82,6,16,854,50,0,1,3
2,PP,COKI,160,1,4,12,82,10,2,624,0,0,2,3
2,PP,COKI,220,1,4,12,82,10,2,624,0,0,2,3
2,PP,COKI,65,1,4,12,82,10,2,624,0,0,2,3
2,PP,COKI,140,1,4,12,82,10,4,652,0,0,2,3
2,PP,COKI,130,1,4,12,82,10,4,652,0,0,2,3
2,PP,COKI,240,1,4,12,82,10,4,652,0,0,2,3
2,PP,COKI,250,1,4,12,82,10,5,706,0,0,2,3
2,PP,COKI,135,1,4,12,82,10,5,706,0,0,2,3
2,PP,COKI,175,1,4,12,82,10,5,706,0,0,2,3
2,PP,COKI,90,1,4,7,82,11,15,956,50,0,1,3
2,PP,COKI,130,1,4,7,82,11,15,956,50,0,1,3
2,PP,COKI,260,1,4,7,82,11,15,956,50,0,1,3
2,PP,COKI,50,1,4,19,82,13,7,734,20,0,3,3
2,PP,COKI,200,1,4,19,82,13,15,926,20,0,3,3
2,PP,COKI,140,1,4,6,82,2,15,929,90,0,2,4
2,PP,COKI,170,1,4,6,82,2,15,929,90,0,2,4
2,PP,COKI,290,1,4,6,82,2,16,917,90,0,2,4
2,PP,COKI,110,1,4,6,82,2,16,917,90,0,2,4
2,PP,COKI,170,1,3,29,82,4,1,623,60,0,0,4
2,PP,COKI,40,1,3,29,82,4,1,623,60,0,0,4
2,PP,COKI,120,1,3,29,82,4,1,623,60,0,0,4
2,PP,COKI,150,1,3,29,82,4,4,705,60,0,0,4
2,PP,COKI,260,1,3,29,82,4,4,705,60,0,0,4
2,PP,COKI,240,1,3,29,82,4,5,717,60,0,0,4
2,PP,COKI,260,1,3,29,82,4,5,717,60,0,0,4
2,PP,COKI,210,1,3,29,82,4,5,717,60,0,0,4
2,PP,COKI,50,2,3,29,82,4,5,717,60,0,0,4
2,PP,COKI,140,1,4,1,82,4,16,812,40,0,1,4
2,PP,COKI,160,1,4,1,82,4,16,812,40,0,1,4
2,PP,COKI,95,1,4,14,82,7,3,757,40,0,2,4
2,PP,COKI,240,1,4,14,82,7,3,757,40,0,2,4
2,PP,COKI,120,2,4,20,82,9,1,605,30,0,0,4
2,PP,COKI,120,2,4,20,82,9,1,605,30,0,0,4
2,PP,COKI,120,2,4,20,82,9,1,605,30,0,0,4
2,PP,COKI,70,2,4,20,82,9,1,605,30,0,0,4
2,PP,COKI,250,1,4,20,82,9,1,605,30,0,0,4
2,PP,COKI,85,1,4,20,82,9,7,728,30,0,0,4
2,PP,COKI,140,1,4,20,82,9,7,728,30,0,0,4
2,PP,COKI,150,1,4,20,82,9,7,728,30,0,0,4
2,PP,COKI,260,1,4,12,82,10,1,611,0,0,2,4
2,PP,COKI,230,1,4,12,82,10,1,611,0,0,2,4
2,PP,COKI,300,1,4,12,82,10,1,611,0,0,2,4
2,PP,COKI,170,1,4,12,82,10,6,719,0,0,2,4
2,PP,COKI,65,1,4,7,82,11,11,836,40,0,1,4
2,PP,COKI,120,1,4,7,82,11,11,836,40,0,1,4
2,PP,COKI,80,1,4,7,82,11,11,836,40,0,1,4
2,PP,COKI,190,1,4,7,82,11,11,836,40,0,1,4
2,PP,COKI,200,1,4,19,82,13,3,635,20,0,3,4
2,PP,COKI,160,1,4,19,82,13,3,635,20,0,3,4
2,PP,COKI,250,1,4,19,82,13,3,635,20,0,3,4
2,PP,COKI,100,4,4,5,82,1,20,755,30,0,2,5
2,PP,COKI,130,4,4,5,82,1,20,755,30,0,2,5
2,PP,COKI,160,4,4,5,82,1,21,742,30,0,2,5
2,PP,COKI,160,2,4,5,82,1,21,742,30,0,2,5
2,PP,COKI,160,2,4,5,82,1,21,742,30,0,2,5
2,PP,COKI,170,4,4,5,82,1,21,742,30,0,2,5
2,PP,COKI,170,2,4,5,82,1,21,742,30,0,2,5
2,PP,COKI,230,1,4,5,82,1,23,713,30,0,2,5
2,PP,COKI,550,1,4,5,82,1,23,713,30,0,2,5
2,PP,COKI,600,1,4,5,82,1,23,713,30,0,2,5
2,PP,COKI,350,1,4,5,82,1,24,702,30,0,2,5
2,PP,COKI,350,1,4,5,82,1,24,702,30,0,2,5
2,PP,COKI,270,2,4,5,82,1,24,702,30,0,2,5
2,PP,COKI,180,1,4,5,82,1,25,651,30,0,2,5
2,PP,COKI,200,2,4,5,82,1,25,651,30,0,2,5
2,PP,COKI,200,2,4,5,82,1,25,651,30,0,2,5
2,PP,COKI,140,1,4,5,82,1,26,639,30,0,2,5
2,PP,COKI,140,4,4,5,82,1,26,639,30,0,2,5
2,PP,COKI,150,2,4,5,82,1,26,639,30,0,2,5
2,PP,COKI,150,4,4,5,82,1,26,639,30,0,2,5
2,PP,COKI,180,1,4,6,82,2,18,853,90,0,2,5
2,PP,COKI,350,1,4,6,82,2,18,853,90,0,2,5
2,PP,COKI,130,1,4,6,82,2,18,853,90,0,2,5
2,PP,COKI,100,1,4,6,82,2,22,758,90,0,2,5
2,PP,COKI,70,1,4,6,82,2,22,758,90,0,2,5
2,PP,COKI,75,2,4,6,82,2,22,758,90,0,2,5
2,PP,COKI,220,1,4,6,82,2,22,758,90,0,2,5
2,PP,COKI,240,1,4,6,82,2,24,734,90,0,2,5
2,PP,COKI,85,2,4,6,82,2,24,734,90,0,2,5
2,PP,COKI,18,4,4,6,82,2,24,734,90,0,2,5
2,PP,COKI,23,2,4,6,82,2,24,734,90,0,2,5
2,PP,COKI,140,1,4,6,82,2,25,722,90,0,2,5
2,PP,COKI,80,4,4,6,82,2,26,709,90,0,2,5
2,PP,COKI,75,4,4,6,82,2,26,709,90,0,2,5
2,PP,COKI,100,1,4,6,82,2,26,709,90,0,2,5
2,PP,COKI,170,1,4,6,82,2,27,655,90,0,2,5
2,PP,COKI,180,1,4,6,82,2,27,655,90,0,2,5
2,PP,COKI,120,1,3,29,82,4,2,638,60,0,0,5
2,PP,COKI,180,1,3,29,82,4,2,638,60,0,0,5
2,PP,COKI,310,1,3,29,82,4,3,650,60,0,0,5
2,PP,COKI,150,1,3,29,82,4,3,650,60,0,0,5
2,PP,COKI,180,1,3,29,82,4,3,650,60,0,0,5
2,PP,COKI,270,1,3,29,82,4,7,744,60,0,0,5
2,PP,COKI,80,2,3,29,82,4,7,744,60,0,0,5
2,PP,COKI,180,1,3,29,82,4,7,744,60,0,0,5
2,PP,COKI,250,4,3,29,82,4,11,840,70,0,0,5
2,PP,COKI,110,2,3,29,82,4,11,840,70,0,0,5
2,PP,COKI,100,2,3,29,82,4,13,913,70,0,0,5
2,PP,COKI,30,2,3,29,82,4,13,913,70,0,0,5
2,PP,COKI,30,2,3,29,82,4,13,913,70,0,0,5
2,PP,COKI,140,1,3,29,82,4,13,913,70,0,0,5
2,PP,COKI,250,1,3,29,82,4,13,913,70,0,0,5
2,PP,COKI,210,1,3,29,82,4,14,927,70,0,0,5
2,PP,COKI,170,1,3,29,82,4,14,927,70,0,0,5
2,PP,COKI,130,1,4,14,82,7,8,645,40,0,2,5
2,PP,COKI,300,1,4,14,82,7,8,645,40,0,2,5
2,PP,COKI,85,4,4,14,82,7,8,645,40,0,2,5
2,PP,COKI,250,1,4,14,82,7,8,645,40,0,2,5
2,PP,COKI,140,2,4,14,82,7,8,645,40,0,2,5
2,PP,COKI,140,2,4,14,82,7,8,645,40,0,2,5
2,PP,COKI,140,2,4,14,82,7,8,645,40,0,2,5
2,PP,COKI,140,2,4,14,82,7,8,645,40,0,2,5
2,PP,COKI,180,1,4,12,82,10,15,911,10,0,2,5
2,PP,COKI,160,1,4,12,82,10,15,911,10,0,2,5
2,PP,COKI,90,1,4,12,82,10,15,911,10,0,2,5
2,PP,COKI,260,1,4,12,82,10,16,923,10,0,2,5
2,PP,COKI,190,1,4,12,82,10,16,923,10,0,2,5
2,PP,COKI,175,1,4,12,82,10,17,935,10,0,2,5
2,PP,COKI,70,1,4,12,82,10,17,935,10,0,2,5
2,PP,COKI,260,1,4,12,82,10,18,947,10,0,2,5
2,PP,COKI,190,1,4,12,82,10,18,947,10,0,2,5
2,PP,COKI,150,1,4,7,82,11,6,724,30,0,1,5
2,PP,COKI,60,4,4,7,82,11,6,724,30,0,1,5
2,PP,COKI,85,1,4,7,82,11,6,724,30,0,1,5
2,PP,COKI,140,1,4,7,82,11,7,739,30,0,1,5
2,PP,COKI,260,1,4,7,82,11,7,739,30,0,1,5
2,PP,COKI,300,1,4,7,82,11,7,739,30,0,1,5
2,PP,COKI,180,1,4,7,82,11,8,753,30,0,1,5
2,PP,COKI,220,1,4,7,82,11,8,753,30,0,1,5
2,PP,COKI,65,4,4,7,82,11,10,821,40,0,1,5
2,PP,COKI,80,1,4,7,82,11,10,821,40,0,1,5
2,PP,COKI,300,2,4,7,82,11,10,821,40,0,1,5
2,PP,COKI,270,1,4,7,82,11,10,821,40,0,1,5
2,PP,COKI,450,2,4,7,82,11,10,821,40,0,1,5
2,PP,COKI,130,4,4,7,82,11,10,821,40,0,1,5
2,PP,COKI,180,1,4,7,82,11,12,852,40,0,1,5
2,PP,COKI,160,1,4,7,82,11,12,852,40,0,1,5
2,PP,COKI,270,1,4,7,82,11,12,852,40,0,1,5
2,PP,COKI,150,1,4,7,82,11,12,852,40,0,1,5
2,PP,COKI,75,1,4,7,82,11,12,852,40,0,1,5
2,PP,COKI,100,2,4,7,82,11,13,907,50,0,1,5
2,PP,COKI,100,2,4,7,82,11,13,907,50,0,1,5
2,PP,COKI,120,1,4,7,82,11,13,907,50,0,1,5
2,PP,COKI,170,1,4,7,82,11,13,907,50,0,1,5
2,PP,COKI,250,1,4,7,82,11,13,907,50,0,1,5
2,PP,COKI,160,1,4,7,82,11,14,920,50,0,1,5
2,PP,COKI,140,1,4,7,82,11,14,920,50,0,1,5
2,PP,COKI,170,1,4,7,82,11,14,920,50,0,1,5
2,PP,COKI,70,2,4,7,82,11,14,920,50,0,1,5
2,PP,COKI,260,1,4,19,82,13,5,705,20,0,3,5
2,PP,COKI,140,1,4,19,82,13,5,705,20,0,3,5
2,PP,COKI,220,1,4,19,82,13,6,718,20,0,3,5
2,PP,COKI,160,1,4,19,82,13,6,718,20,0,3,5
2,PP,COKI,150,4,4,19,82,13,10,816,20,0,3,5
2,PP,COKI,150,4,4,19,82,13,10,816,20,0,3,5
2,PP,COKI,110,1,4,19,82,13,10,816,20,0,3,5
2,PP,COKI,120,1,4,19,82,13,10,816,20,0,3,5
2,PP,COKI,180,1,4,19,82,13,11,829,20,0,3,5
2,PP,COKI,170,1,4,19,82,13,11,829,20,0,3,5
2,PP,COKI,250,1,4,19,82,13,11,829,20,0,3,5
2,PP,COKI,120,1,4,19,82,13,14,914,20,0,3,5
2,PP,COKI,280,1,4,19,82,13,14,914,20,0,3,5
2,PP,COKI,170,1,4,19,82,13,14,914,20,0,3,5
2,PP,COKI,190,1,4,19,82,13,14,914,20,0,3,5
4,JE,COKI,600,1,4,30,82,3,3,928,30,0,1,1
4,JE,COKI,350,1,4,30,82,3,18,616,40,0,1,1
4,JE,COKI,300,1,4,30,82,3,18,616,40,0,1,1
4,JE,COKI,300,1,4,27,82,4,25,837,20,0,1,1
4,JE,COKI,450,1,5,4,82,5,1,559,0,0,0,1
4,JE,COKI,400,1,5,7,82,6,3,623,40,0,2,1
4,JE,COKI,250,1,5,8,82,9,11,805,30,0,2,1
4,JE,COKI,150,1,5,8,82,9,11,805,30,0,2,1
4,JE,COKI,140,1,5,8,82,9,11,805,30,0,2,1
4,JE,COKI,250,1,5,8,82,9,17,916,30,0,2,1
4,JE,COKI,400,1,4,29,82,2,13,710,80,0,0,2
4,JE,COKI,200,1,4,29,82,2,13,710,80,0,0,2
4,JE,COKI,250,1,4,29,82,2,13,710,80,0,0,2
4,JE,COKI,160,1,4,29,82,2,13,710,80,0,0,2
4,JE,COKI,300,1,4,29,82,2,16,630,80,0,0,2
4,JE,COKI,350,1,4,29,82,2,16,630,80,0,0,2
4,JE,COKI,80,1,4,29,82,2,16,630,80,0,0,2
4,JE,COKI,160,1,4,29,82,2,17,618,80,0,0,2
4,JE,COKI,140,1,4,29,82,2,17,618,80,0,0,2
4,JE,COKI,200,1,4,29,82,2,17,618,80,0,0,2
4,JE,COKI,50,1,4,29,82,2,18,607,80,0,0,2
4,JE,COKI,47,4,4,29,82,2,18,607,80,0,0,2
4,JE,COKI,170,1,4,29,82,2,18,607,80,0,0,2
4,JE,COKI,150,1,4,29,82,2,18,607,80,0,0,2
4,JE,COKI,600,1,4,30,82,3,2,941,30,0,1,2
4,JE,COKI,700,1,4,30,82,3,2,941,30,0,1,2
4,JE,COKI,400,1,4,30,82,3,4,914,30,0,1,2
4,JE,COKI,38,1,4,30,82,3,6,849,30,0,1,2
4,JE,COKI,32,1,4,30,82,3,6,849,30,0,1,2
4,JE,COKI,450,1,4,30,82,3,8,822,40,0,1,2
4,JE,COKI,200,1,4,30,82,3,8,822,40,0,1,2
4,JE,COKI,110,1,4,30,82,3,8,822,40,0,1,2
4,JE,COKI,80,1,4,30,82,3,8,822,40,0,1,2
4,JE,COKI,400,1,4,30,82,3,9,810,40,0,1,2
4,JE,COKI,350,1,4,30,82,3,9,810,40,0,1,2
4,JE,COKI,400,1,4,30,82,3,10,758,40,0,1,2
4,JE,COKI,400,1,4,30,82,3,11,745,40,0,1,2
4,JE,COKI,200,1,4,30,82,3,13,720,40,0,1,2
4,JE,COKI,150,1,4,30,82,3,13,720,40,0,1,2
4,JE,COKI,350,1,4,30,82,3,13,720,40,0,1,2
4,JE,COKI,30,1,4,30,82,3,14,706,40,0,1,2
4,JE,COKI,48,1,4,30,82,3,14,706,40,0,1,2
4,JE,COKI,190,1,4,30,82,3,15,655,40,0,1,2
4,JE,COKI,170,1,4,30,82,3,19,600,50,0,1,2
4,JE,COKI,150,1,4,30,82,3,19,600,50,0,1,2
4,JE,COKI,200,1,4,30,82,3,19,600,50,0,1,2
4,JE,COKI,400,1,4,27,82,4,28,755,20,0,1,2
4,JE,COKI,350,1,4,27,82,4,28,755,20,0,1,2
4,JE,COKI,250,1,4,27,82,4,32,656,20,0,1,2
4,JE,COKI,150,1,5,4,82,5,3,624,0,0,1,2
4,JE,COKI,160,1,5,4,82,5,3,624,0,0,1,2
4,JE,COKI,140,1,5,4,82,5,4,636,0,0,1,2
4,JE,COKI,28,1,5,4,82,5,5,649,0,0,1,2
4,JE,COKI,180,1,5,4,82,5,6,701,0,0,1,2
4,JE,COKI,250,1,5,4,82,5,16,904,20,0,1,2
4,JE,COKI,300,1,5,4,82,5,16,904,20,0,1,2
4,JE,COKI,300,1,5,7,82,6,13,830,40,0,2,2
4,JE,COKI,250,1,5,7,82,6,13,830,40,0,2,2
4,JE,COKI,160,1,5,8,82,9,2,610,30,0,2,2
4,JE,COKI,190,1,5,8,82,9,8,723,30,0,2,2
4,JE,COKI,200,1,5,8,82,9,8,723,30,0,2,2
4,JE,COKI,70,1,5,8,82,9,8,723,30,0,2,2
4,JE,COKI,200,1,5,8,82,9,10,753,30,0,2,2
4,JE,COKI,250,1,5,8,82,9,10,753,30,0,2,2
4,JE,COKI,300,1,4,29,82,2,14,655,80,0,0,3
4,JE,COKI,350,1,4,29,82,2,14,655,80,0,0,3
4,JE,COKI,250,1,4,29,82,2,14,655,80,0,0,3
4,JE,COKI,350,1,4,29,82,2,15,642,80,0,0,3
4,JE,COKI,70,1,4,29,82,2,15,642,80,0,0,3
4,JE,COKI,400,1,4,29,82,2,15,642,80,0,0,3
4,JE,COKI,350,1,4,27,82,4,33,641,20,0,1,3
4,JE,COKI,250,1,5,7,82,6,17,921,40,0,2,3
4,JE,COKI,300,1,5,7,82,6,17,921,40,0,2,3
4,JE,COKI,350,1,5,7,82,6,17,921,40,0,2,3
4,JE,COKI,180,1,5,8,82,9,3,623,30,0,2,3
4,JE,COKI,200,1,5,8,82,9,3,623,30,0,2,3
4,JE,COKI,300,1,5,8,82,9,3,623,30,0,2,3
4,JE,COKI,170,1,5,8,82,9,3,623,30,0,2,3
4,JE,COKI,180,1,5,8,82,9,3,623,30,0,2,3
4,JE,COKI,200,1,5,8,82,9,3,623,30,0,2,3
4,JE,COKI,250,1,5,8,82,9,4,635,30,0,2,3
4,JE,COKI,200,1,5,8,82,9,4,635,30,0,2,3
4,JE,COKI,31,1,5,8,82,9,4,635,30,0,2,3
4,JE,COKI,200,1,5,8,82,9,13,830,30,0,2,3
4,JE,COKI,250,1,5,8,82,9,13,830,30,0,2,3
4,JE,COKI,60,2,5,8,82,9,13,830,30,0,2,3
4,JE,COKI,400,1,4,29,82,2,5,851,60,0,0,4
4,JE,COKI,350,1,4,29,82,2,5,851,60,0,0,4
4,JE,COKI,250,1,4,29,82,2,8,814,70,0,0,4
4,JE,COKI,200,1,4,29,82,2,8,814,70,0,0,4
4,JE,COKI,150,1,4,29,82,2,8,814,70,0,0,4
4,JE,COKI,400,1,4,29,82,2,9,801,70,0,0,4
4,JE,COKI,170,1,4,29,82,2,10,749,70,0,0,4
4,JE,COKI,190,1,4,29,82,2,10,749,70,0,0,4
4,JE,COKI,350,1,4,29,82,2,10,749,70,0,0,4
4,JE,COKI,400,1,4,29,82,2,10,749,70,0,0,4
4,JE,COKI,190,1,4,30,82,3,1,953,30,0,1,4
4,JE,COKI,450,1,5,4,82,5,8,726,10,0,1,4
4,JE,COKI,140,1,5,4,82,5,18,931,20,0,1,4
4,JE,COKI,450,1,5,7,82,6,2,611,40,0,2,4
4,JE,COKI,300,4,5,7,82,6,9,740,40,0,2,4
4,JE,COKI,60,4,5,7,82,6,9,740,40,0,2,4
4,JE,COKI,200,1,5,8,82,9,5,647,30,0,2,4
4,JE,COKI,160,1,5,8,82,9,5,647,30,0,2,4
4,JE,COKI,60,2,5,8,82,9,5,647,30,0,2,4
4,JE,COKI,180,1,5,8,82,9,6,659,30,0,2,4
4,JE,COKI,190,1,5,8,82,9,6,659,30,0,2,4
4,JE,COKI,200,1,5,8,82,9,9,738,30,0,2,4
4,JE,COKI,300,1,5,8,82,9,9,738,30,0,2,4
4,JE,COKI,300,1,5,8,82,9,9,738,30,0,2,4
4,JE,COKI,350,1,5,8,82,9,9,738,30,0,2,4
4,JE,COKI,300,1,5,8,82,9,9,738,30,0,2,4
4,JE,COKI,200,1,5,8,82,9,15,854,30,0,2,4
4,JE,COKI,250,1,5,8,82,9,15,854,30,0,2,4
4,JE,COKI,400,1,5,8,82,9,15,854,30,0,2,4
4,JE,COKI,350,1,5,8,82,9,15,854,30,0,2,4
4,JE,COKI,250,1,5,8,82,9,16,905,30,0,2,4
4,JE,COKI,50,1,4,30,82,3,12,732,40,0,1,5
4,JE,COKI,200,1,4,30,82,3,12,732,40,0,1,5
4,JE,COKI,200,1,4,30,82,3,16,644,40,0,1,5
4,JE,COKI,180,1,4,30,82,3,16,644,40,0,1,5
4,JE,COKI,200,1,4,30,82,3,16,644,40,0,1,5
4,JE,COKI,140,1,4,27,82,4,34,627,20,0,1,5
4,JE,COKI,400,1,4,27,82,4,34,627,20,0,1,5
4,JE,COKI,400,1,4,27,82,4,35,615,20,0,1,5
4,JE,COKI,350,1,4,27,82,4,35,615,20,0,1,5
4,JE,COKI,400,1,4,27,82,4,35,615,20,0,1,5
4,JE,COKI,50,2,4,27,82,4,35,615,20,0,1,5
4,JE,COKI,400,1,4,27,82,4,35,615,20,0,1,5
4,JE,COKI,400,1,4,27,82,4,36,602,20,0,1,5
4,JE,COKI,350,1,4,27,82,4,36,602,20,0,1,5
4,JE,COKI,350,1,4,27,82,4,36,602,20,0,1,5
4,JE,COKI,300,1,4,27,82,4,36,602,20,0,1,5
4,JE,COKI,40,2,4,27,82,4,36,602,20,0,1,5
4,JE,COKI,55,2,5,7,82,6,1,557,50,0,1,5
4,JE,COKI,180,4,5,7,82,6,1,557,50,0,1,5
4,JE,COKI,150,4,5,7,82,6,1,557,50,0,1,5
4,JE,COKI,80,4,5,7,82,6,1,557,50,0,1,5
4,JE,COKI,200,1,5,7,82,6,1,557,50,0,1,5
4,JE,COKI,600,1,5,7,82,6,4,635,40,0,2,5
4,JE,COKI,120,2,5,7,82,6,4,635,40,0,2,5
4,JE,COKI,120,2,5,7,82,6,4,635,40,0,2,5
4,JE,COKI,120,1,5,7,82,6,5,647,40,0,2,5
4,JE,COKI,600,1,5,7,82,6,5,647,40,0,2,5
4,JE,COKI,500,1,5,7,82,6,5,647,40,0,2,5
4,JE,COKI,400,4,5,7,82,6,6,659,40,0,2,5
4,JE,COKI,400,4,5,7,82,6,6,659,40,0,2,5
4,JE,COKI,280,1,5,7,82,6,6,659,40,0,2,5
4,JE,COKI,600,1,5,7,82,6,7,711,40,0,2,5
4,JE,COKI,500,1,5,7,82,6,7,711,40,0,2,5
4,JE,COKI,500,1,5,7,82,6,8,724,40,0,2,5
4,JE,COKI,150,1,5,7,82,6,10,752,40,0,2,5
4,JE,COKI,250,1,5,7,82,6,10,752,40,0,2,5
4,JE,COKI,250,1,5,7,82,6,11,805,40,0,2,5
4,JE,COKI,180,4,5,7,82,6,12,817,40,0,2,5
4,JE,COKI,170,4,5,7,82,6,12,817,40,0,2,5
4,JE,COKI,160,4,5,7,82,6,12,817,40,0,2,5
4,JE,COKI,250,1,5,7,82,6,14,842,40,0,2,5
4,JE,COKI,300,1,5,7,82,6,14,842,40,0,2,5
4,JE,COKI,350,1,5,7,82,6,15,855,40,0,2,5
4,JE,COKI,300,1,5,7,82,6,15,855,40,0,2,5
4,JE,COKI,400,1,5,7,82,6,15,855,40,0,2,5
4,JE,COKI,400,1,5,7,82,6,15,855,40,0,2,5
4,JE,COKI,400,1,5,7,82,6,16,903,40,0,2,5
4,JE,COKI,450,1,5,8,82,9,1,557,30,0,1,5
4,JE,COKI,100,1,5,8,82,9,1,557,30,0,1,5
4,JE,COKI,500,1,5,8,82,9,1,557,30,0,1,5
4,TA,COKI,250,1,4,29,82,2,35,626,70,1,2,1
4,TA,COKI,300,1,4,29,82,2,35,626,70,1,2,1
4,TA,COKI,290,1,5,7,82,7,10,741,40,0,2,1
4,TA,COKI,320,1,5,7,82,7,10,741,40,0,2,1
4,TA,COKI,190,1,5,8,82,8,13,832,30,0,2,1
4,TA,COKI,120,1,5,8,82,8,18,941,20,0,2,1
4,TA,COKI,300,1,4,30,82,1,1,918,10,0,2,2
4,TA,COKI,250,1,4,30,82,1,2,907,10,0,2,2
4,TA,COKI,180,1,4,30,82,1,2,907,10,0,2,2
4,TA,COKI,200,1,4,30,82,1,3,956,0,0,2,2
4,TA,COKI,190,1,4,30,82,1,4,844,10,0,2,2
4,TA,COKI,290,1,4,30,82,1,4,844,10,0,2,2
4,TA,COKI,300,1,4,30,82,1,7,808,10,0,2,2
4,TA,COKI,320,1,4,30,82,1,8,757,10,0,2,2
4,TA,COKI,180,1,4,30,82,1,9,746,10,0,2,2
4,TA,COKI,95,1,4,30,82,1,10,736,10,0,2,2
4,TA,COKI,280,1,4,30,82,1,10,736,10,0,2,2
